,index,col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18
918,20150429,20150429,12400,2,350,2.9,5837,-24200,-16785,39254,-26646,-7498,11619,0,-3221,65000,0,0,1965,-234
919,20150428,20150428,-12050,5,-1800,-13.0,12517,205670,33972,-212628,-10277,-57412,-43095,-4798,-52491,-44154,-401,0,-30175,3161
920,20150427,20150427,13850,3,0,0.0,12057,77906,-46978,-29562,-885,0,33657,2200,-15050,-50000,516,0,-1366,0
921,20150424,20150424,-13850,5,-350,-2.46,12360,-94054,21097,74549,-17555,-770,63570,2000,0,11801,56972,-41469,-894,-698
922,20150423,20150423,14200,2,1200,9.23,35751,-439233,-28271,459805,-11195,-931,449821,-2437,0,31220,-6673,0,8357,-658
923,20150422,20150422,-13000,5,-500,-3.7,12389,17620,-33149,26015,-23713,-255,5666,-426,500,50000,12983,-18740,-9419,-1067
924,20150421,20150421,-13500,5,-200,-1.46,8403,47081,2618,-52947,-31801,-33834,43968,0,0,-20856,-10424,0,-3256,6504
925,20150420,20150420,-13700,5,-1000,-6.8,23205,302200,-4225,-222453,-152454,-108202,87821,-6185,10347,-21593,-1005,-31182,-69751,-5771
926,20150417,20150417,-14700,5,-200,-1.34,14913,-71951,-1603,81236,32601,-8985,72204,10045,1273,0,-25902,0,-6374,-1308
927,20150416,20150416,14900,2,1300,9.56,23884,-300126,21706,259445,35236,-30183,217145,0,-13965,45627,3983,1602,17501,1474
928,20150415,20150415,13600,2,200,1.49,4600,11079,-16654,2727,-1800,-2505,-5968,0,0,13000,0,0,2100,748
929,20150414,20150414,-13400,5,-350,-2.55,7487,2136,24668,-21979,-9971,-35830,3822,0,20000,0,0,0,-5125,300
930,20150413,20150413,-13750,5,-800,-5.5,16698,-262838,-42129,291670,125651,58572,-12356,0,0,0,95893,23910,14495,-1198
931,20150410,20150410,-14550,5,-150,-1.02,12134,-64598,-45488,112751,2637,41451,40149,0,800,0,16654,11060,-3663,998
932,20150409,20150409,14700,2,900,6.52,11019,-150691,29449,111991,-4620,-872,62099,0,9080,12944,11010,22350,8936,315
933,20150408,20150408,-13800,5,-300,-2.13,3710,4926,7777,-11401,-5900,0,-5501,0,0,0,0,0,-1302,0
934,20150407,20150407,-14100,5,-350,-2.42,6482,20541,-14299,-3788,-215,-27334,-71,-6168,0,30000,0,0,-2502,48
935,20150406,20150406,14450,2,50,0.35,2173,2213,5229,-8458,-13827,-419,7153,-1365,0,0,0,0,1000,16
936,20150403,20150403,14400,2,150,1.05,3389,41432,-9678,-31901,-27915,0,-1801,0,-2185,0,0,0,97,50
937,20150402,20150402,-14250,5,-250,-1.72,5832,19072,-2669,-21053,-22648,-196,-1189,-1334,0,4314,0,0,4621,29
938,20150401,20150401,-14500,5,-100,-0.68,4238,4535,11230,-19168,-17000,2733,-3837,-1064,0,0,0,0,3401,2
939,20150331,20150331,-14600,5,-700,-4.58,6884,-4538,14284,757,-7092,0,7849,0,0,0,0,0,-514,-9989
940,20150330,20150330,-15300,5,-300,-1.92,6612,-16622,-8285,26430,-7949,-2531,7194,-9158,-1126,40000,0,0,-1523,0
941,20150327,20150327,15600,2,700,4.7,11481,-48934,12947,72754,-7543,29234,-6339,0,0,43982,0,13420,-36685,-82
942,20150326,20150326,-14900,5,-50,-0.33,8290,44352,-32870,-2219,-13977,0,-14138,0,2210,34491,-10805,0,-8996,-267
943,20150325,20150325,14950,2,1050,7.55,18022,-157631,28780,170793,36060,50203,-2756,-4590,22876,60000,0,9000,-42859,917
944,20150324,20150324,13900,3,0,0.0,5793,21222,206,62090,1032,16315,-12011,6754,0,50000,0,0,-83600,82
945,20150323,20150323,13900,2,250,1.83,6366,-70748,-13186,84565,2906,5000,11275,0,0,60000,5384,0,-863,232
946,20150320,20150320,13650,2,650,5.0,6323,-98079,-4,140898,6030,46023,25321,0,3524,60000,0,0,-42816,1
947,20150319,20150319,13000,2,400,3.17,3878,-9171,6985,5952,-4600,-396,10948,0,0,0,0,0,-3763,-3
948,20150318,20150318,-12600,5,-650,-4.91,5451,79699,-163,-82294,-85870,0,12423,-8847,0,0,0,0,2635,123
949,20150317,20150317,-13250,5,-50,-0.38,3268,24175,-7196,747,-6385,0,14987,0,-23599,15744,0,0,-17726,0
950,20150316,20150316,-13300,5,-150,-1.12,2091,-9156,-8486,18251,184,-6967,25034,0,0,0,0,0,-609,0
951,20150313,20150313,13450,2,50,0.37,2952,14424,-22758,19570,-7000,3571,10384,0,2615,0,10000,0,-10375,-861
952,20150312,20150312,13400,2,1150,9.39,9307,-119183,23606,106439,22875,25086,59478,0,0,0,-1000,0,-10784,-78
953,20150311,20150311,-12250,5,-100,-0.81,2063,-10610,14306,196,0,0,196,0,0,0,0,0,-3933,41
954,20150310,20150310,-12350,5,-600,-4.63,3280,16399,-10222,-4795,-700,-940,6539,3306,-23000,7500,2500,0,0,-1382
955,20150309,20150309,-12950,5,-50,-0.38,2688,6845,-31508,25371,24666,-1863,0,0,2568,0,0,0,-708,0
956,20150306,20150306,13000,2,500,4.0,6117,-176364,15917,159308,26384,31860,75000,0,8484,15080,2500,0,1381,-242
957,20150305,20150305,-12500,5,-650,-4.94,4598,26832,-4014,-22094,-38198,9075,0,2000,5029,0,0,0,1100,-1824
958,20150304,20150304,-13150,5,-150,-1.13,2952,-6341,-11198,19632,-1316,15067,-2317,0,8198,0,0,0,-2081,-12
959,20150303,20150303,13300,3,0,0.0,11010,-57112,498,70440,-1927,114378,-87638,2961,14886,22228,0,5552,-13904,78
960,20150302,20150302,-13300,5,-650,-4.66,37098,-272329,46852,161106,-115061,100967,127467,22060,17390,7251,-20000,21032,61060,3311
961,20150227,20150227,13950,2,200,1.45,5605,-107459,5036,105246,13150,29603,4619,-2494,98,50000,10270,0,-2468,-355
962,20150226,20150226,13750,2,100,0.73,4465,-40118,-1104,38333,5541,-52,-44632,-464,0,90000,-12060,0,2889,0
963,20150225,20150225,-13650,5,-150,-1.09,9124,-57294,-9711,54747,33241,-5000,19506,7000,0,0,0,0,11743,515
964,20150224,20150224,13800,2,800,6.15,15892,-137318,25161,125406,55425,11321,12634,21620,9791,14615,0,0,-14296,1047
965,20150223,20150223,13000,2,550,4.42,6047,-83218,4243,47282,44958,-1308,0,0,3632,0,0,0,30405,1288
966,20150217,20150217,12450,3,0,0.0,1987,-20458,-2158,22617,-15407,0,38024,0,0,0,0,0,-1,0
967,20150216,20150216,-12450,5,-50,-0.4,1989,17836,-10108,802,5600,-4270,-528,0,0,0,0,0,-8513,-17
968,20150213,20150213,12500,2,700,5.93,4724,-50509,13800,14719,-35754,13358,15340,8124,4012,4340,5299,0,21990,0
969,20150212,20150212,-11800,5,-300,-2.48,1129,-3098,-6742,9240,-428,10000,-415,0,83,0,0,0,600,0
970,20150211,20150211,-12100,5,-50,-0.41,953,2416,-3326,0,0,0,0,0,0,0,0,0,910,0
971,20150210,20150210,12150,2,100,0.83,2210,9219,28611,-32330,-44606,4000,-243,8519,0,0,0,0,-5500,0
972,20150209,20150209,-12050,5,-800,-6.23,3497,-5565,-3835,8673,-12000,8000,-4766,17439,0,0,0,0,727,0
973,20150206,20150206,12850,2,50,0.39,2484,-19740,-13797,30231,0,0,30231,0,0,0,0,0,3306,0
974,20150205,20150205,12800,2,100,0.79,2764,-19247,-10375,34462,-4000,8000,111,0,0,31017,0,-666,-4840,0
975,20150204,20150204,12700,2,1000,8.55,9237,-187000,-5408,177136,144988,0,32148,0,0,0,0,0,15272,0
976,20150203,20150203,11700,2,200,1.74,1006,7208,-2303,-4605,0,0,-4605,0,0,0,0,0,0,-300
977,20150202,20150202,11500,3,0,0.0,1368,9788,-15480,5692,24464,0,-18772,0,0,0,0,0,0,0
978,20150130,20150130,11500,2,250,2.22,1287,-123,808,-685,3000,0,-3685,0,0,0,0,0,0,0
979,20150129,20150129,-11250,5,-300,-2.6,2120,-13001,-12344,25845,35821,-683,-9293,0,0,0,0,0,-500,0
980,20150128,20150128,-11550,5,-150,-1.28,1188,24017,-5332,-23055,300,0,-23270,0,-85,0,0,0,4070,300
981,20150127,20150127,-11700,5,-50,-0.43,1154,7200,-3288,0,0,0,0,0,0,0,0,0,-3912,0
982,20150126,20150126,-11750,5,-350,-2.89,2780,17447,-24205,2758,9920,376,-7538,0,0,0,0,0,0,4000
983,20150123,20150123,12100,2,800,7.08,3775,15272,-8507,-2628,7763,0,348,0,0,-8000,-2739,0,-3067,-1070
984,20150122,20150122,11300,2,150,1.35,3651,-4903,1282,2951,0,9621,-6670,0,0,0,0,0,0,670
985,20150121,20150121,-11150,5,-650,-5.51,7536,19027,12454,-32739,-42443,16460,-6756,0,0,0,0,0,3230,-1972
986,20150120,20150120,-11800,5,-450,-3.67,6180,78051,10378,-74978,-39731,6502,-7205,-24510,-4828,-5206,0,0,-13851,400
987,20150119,20150119,-12250,5,-150,-1.21,2422,6041,4701,-18977,1042,0,-14875,0,0,0,-5144,0,162,8073
988,20150116,20150116,-12400,5,-500,-3.88,9623,-118618,-4151,130756,53678,32086,57212,0,-12220,0,0,0,-5987,-2000
989,20150115,20150115,12900,2,50,0.39,1775,8316,-3209,-3927,-21195,9732,7536,0,0,0,0,0,-1180,0
990,20150114,20150114,-12850,5,-50,-0.39,1209,-1926,-3013,4269,2517,0,1752,0,0,0,0,0,-330,1000
991,20150113,20150113,-12900,5,-500,-3.73,2883,9846,-15423,6077,773,2947,2357,0,0,0,0,0,-500,0
992,20150112,20150112,13400,2,450,3.47,3164,3255,-9387,15013,13320,4693,-3000,0,0,0,0,0,-10881,2000
993,20150109,20150109,12950,2,1200,10.21,5914,-106308,-554,121756,123947,16548,-20101,0,1362,0,0,0,-14894,0
994,20150108,20150108,11750,2,50,0.43,1012,-8775,-1346,10121,0,0,10121,0,0,0,0,0,0,0
995,20150107,20150107,-11700,5,-50,-0.43,1091,4257,-9858,5601,0,5009,592,0,0,0,0,0,0,0
996,20150106,20150106,11750,2,50,0.43,1360,-3410,-9421,13881,118,0,13763,0,0,0,0,0,-4500,3450
997,20150105,20150105,11700,2,500,4.46,2854,-59943,-1315,75258,34031,11737,29490,0,0,0,0,0,-14000,0
998,20150102,20150102,11200,3,0,0.0,1149,-6836,4475,3361,0,11008,-7647,0,0,0,0,0,-1000,0
999,20141230,20141230,11200,3,0,0.0,756,-9056,-6857,12616,7663,0,4953,0,0,0,0,0,3297,0
1000,20141229,20141229,11200,2,500,4.67,1202,-29515,955,28570,0,2569,26001,0,0,0,0,0,-10,0
1001,20141226,20141226,10700,3,0,0.0,654,-7893,-2620,12308,0,2693,9615,0,0,0,0,0,-1795,0
1002,20141224,20141224,10700,2,350,3.38,1165,-43182,11181,32001,-1072,0,25775,0,0,0,7298,0,0,0
1003,20141223,20141223,-10350,5,-450,-4.17,2264,-35965,138,25577,-12970,7640,32269,0,5250,-13070,6458,0,10250,0
1004,20141222,20141222,-10800,5,-150,-1.37,491,2895,-1784,-1111,0,0,-1111,0,0,0,0,0,0,0
1005,20141219,20141219,10950,2,450,4.29,1748,1813,10310,12976,2286,3655,7035,0,0,0,0,0,8600,-33699
1006,20141218,20141218,-10500,5,-200,-1.87,968,-27464,9408,16806,3300,0,13506,0,0,0,0,0,1250,0
1007,20141217,20141217,-10700,5,-250,-2.28,759,21373,85,453,0,0,0,0,0,453,0,0,0,-21911
1008,20141216,20141216,10950,3,0,0.0,543,-16696,830,15866,5637,6475,3754,0,0,0,0,0,0,0
1009,20141215,20141215,-10950,5,-150,-1.35,1824,-22513,10407,11606,0,0,11606,0,0,0,0,0,500,0
1010,20141212,20141212,-11100,5,-350,-3.06,1749,18719,-7443,13900,13900,0,0,0,0,0,0,0,1000,-26176
1011,20141211,20141211,11450,2,250,2.23,2714,-27943,-10596,42303,-314,10826,29589,-500,85,2617,0,0,500,-4264
1012,20141210,20141210,11200,2,100,0.9,978,-31996,-3845,35841,-1000,7866,30475,-1500,0,0,0,0,0,0
1013,20141209,20141209,11100,2,100,0.91,2272,-4949,-11800,41788,-20447,13927,51308,2000,0,-5000,0,0,-7585,-17454
1014,20141208,20141208,11000,2,150,1.38,2081,-41390,-4958,43846,25947,8263,9636,0,0,0,0,0,2502,0
1015,20141205,20141205,10850,2,800,7.96,4822,-88992,6315,53791,34000,16587,3204,0,0,0,0,0,31886,-3000
1016,20141204,20141204,-10050,5,-50,-0.5,1201,-19070,4000,15070,0,0,15070,0,0,0,0,0,0,0
1017,20141203,20141203,-10100,5,-200,-1.94,1429,-25054,1036,22018,16144,0,5874,0,0,0,0,0,0,2000
1018,20141202,20141202,-10300,5,-50,-0.48,1187,-884,-616,0,0,0,0,0,0,0,0,0,-1000,2500
1019,20141201,20141201,10350,2,50,0.49,1411,14220,-12983,45,3452,0,10132,0,0,-14027,488,0,0,-1282
1020,20141128,20141128,10300,2,460,4.67,1473,-3697,2742,955,0,0,955,0,0,0,0,0,0,0
1021,20141127,20141127,-9840,5,-100,-1.01,878,-18651,17551,0,0,0,0,0,0,0,0,0,0,1100
1022,20141126,20141126,-9940,5,-210,-2.07,1530,-15579,17124,-2099,0,0,-2099,0,0,0,0,0,554,0
1023,20141125,20141125,10150,3,0,0.0,1484,-1844,16272,-14428,-4578,0,0,0,0,-9850,0,0,0,0
1024,20141124,20141124,10150,2,150,1.5,2267,-29625,2375,27250,0,0,27250,0,0,0,0,0,0,0
1025,20141121,20141121,10000,2,200,2.04,2116,-38093,-3805,38177,0,1263,25807,4820,4828,1459,0,0,3439,282
1026,20141120,20141120,9800,2,520,5.6,3092,-79217,9453,51576,12000,3574,28365,3890,0,3747,0,0,18188,0
1027,20141119,20141119,-9280,5,-10,-0.11,910,-16212,4077,25324,6668,0,19059,0,0,-403,0,0,-13189,0
1028,20141118,20141118,9290,3,0,0.0,1658,-33152,1941,23022,18556,0,4466,0,0,0,0,0,8189,0
1029,20141117,20141117,9290,2,160,1.75,1882,-32075,68,34007,10340,0,23667,0,0,0,0,0,-2000,0
1030,20141114,20141114,9130,2,140,1.56,2218,-94243,8659,85584,28206,0,71136,0,0,-13758,0,0,0,0
1031,20141113,20141113,8990,2,500,5.89,2560,5286,469,-5723,-3000,0,3666,0,-25,-6364,0,0,-31,-1
1032,20141112,20141112,8490,2,1050,14.11,2647,-50708,5689,51388,19830,0,31558,0,0,0,0,0,-6370,1
1033,20141111,20141111,-7440,5,-180,-2.36,654,32876,-32876,0,0,0,0,0,0,0,0,0,0,0
1034,20141110,20141110,-7620,5,-260,-3.3,228,2174,-2174,0,0,0,0,0,0,0,0,0,0,0
1035,20141107,20141107,-7880,5,-20,-0.25,169,1371,-1371,0,0,0,0,0,0,0,0,0,0,0
1036,20141106,20141106,7900,2,50,0.64,258,1996,-1996,0,0,0,0,0,0,0,0,0,0,0
1037,20141105,20141105,7850,2,150,1.95,513,11656,-12119,0,0,0,0,0,0,0,0,0,0,463
1038,20141104,20141104,-7700,5,-150,-1.91,363,5648,-6049,400,400,0,0,0,0,0,0,0,0,1
1039,20141103,20141103,-7850,5,-590,-6.99,605,17297,-9497,-8000,-8000,0,0,0,0,0,0,0,200,0
1040,20141031,20141031,8440,2,80,0.96,310,-816,3816,-3000,-3000,0,0,0,0,0,0,0,0,0
1041,20141030,20141030,-8360,5,-220,-2.56,988,-7304,7304,0,0,0,0,0,0,0,0,0,0,0
1042,20141029,20141029,-8580,5,-60,-0.69,263,-1556,1556,0,0,0,0,0,0,0,0,0,0,0
1043,20141028,20141028,-8640,5,-100,-1.14,487,-9470,9370,0,0,0,0,0,0,0,0,0,100,0
1044,20141027,20141027,-8740,5,-60,-0.68,388,77,-77,0,0,0,0,0,0,0,0,0,0,0
1045,20141024,20141024,-8800,5,-100,-1.12,486,-6602,-968,0,0,0,0,0,0,0,0,0,7570,0
1046,20141023,20141023,-8900,5,-400,-4.3,1156,-13447,-2533,0,0,0,0,0,0,0,0,0,6830,9150
1047,20141022,20141022,9300,2,850,10.06,3520,-58123,6286,-4000,11000,0,0,0,0,-15000,0,0,-10000,65837
1048,20141021,20141021,8450,2,600,7.64,1152,-11011,5241,0,0,0,0,0,0,0,0,0,5770,0
1049,20141020,20141020,7850,3,0,0.0,142,-2481,2481,0,0,0,0,0,0,0,0,0,0,0
1050,20141017,20141017,7850,2,10,0.13,248,2706,-3606,0,0,0,0,0,0,0,0,0,900,0
1051,20141016,20141016,-7840,5,-20,-0.25,398,-4941,-1059,0,0,0,0,0,0,0,0,0,6000,0
1052,20141015,20141015,-7860,5,-140,-1.75,181,560,-585,25,0,0,0,0,25,0,0,0,0,0
1053,20141014,20141014,-8000,5,-290,-3.5,269,689,-689,0,0,0,0,0,0,0,0,0,0,0
1054,20141013,20141013,-8290,5,-40,-0.48,282,5434,-5434,0,0,0,0,0,0,0,0,0,0,0
1055,20141010,20141010,8330,2,60,0.73,191,2308,-2308,0,0,0,0,0,0,0,0,0,0,0
1056,20141008,20141008,8270,2,120,1.47,299,-6855,6855,0,0,0,0,0,0,0,0,0,0,0
1057,20141007,20141007,8150,2,250,3.16,267,-1392,1392,0,0,0,0,0,0,0,0,0,0,0
1058,20141006,20141006,7900,3,0,0.0,162,822,-822,0,0,0,0,0,0,0,0,0,0,0
1059,20141002,20141002,-7900,5,-20,-0.25,123,1481,-1481,0,0,0,0,0,0,0,0,0,0,0
1060,20141001,20141001,7920,2,120,1.54,215,2168,-2168,0,0,0,0,0,0,0,0,0,0,0
1061,20140930,20140930,-7800,5,-270,-3.35,528,-1213,713,500,500,0,0,0,0,0,0,0,0,0
1062,20140929,20140929,-8070,5,-170,-2.06,180,3902,-3902,0,0,0,0,0,0,0,0,0,0,0
1063,20140926,20140926,-8240,5,-210,-2.49,608,-1301,1298,0,0,0,0,0,0,0,0,0,0,3
1064,20140925,20140925,-8450,5,-70,-0.82,551,1919,-3165,-3704,0,0,0,0,0,-3704,0,0,0,4950
1065,20140924,20140924,8520,2,50,0.59,403,1529,-1529,0,0,0,0,0,0,0,0,0,0,0
1066,20140923,20140923,8470,2,130,1.56,237,-3633,-667,300,300,0,0,0,0,0,0,0,0,4000
1067,20140922,20140922,8340,2,40,0.48,668,-6500,3730,2770,2770,0,0,0,0,0,0,0,0,0
1068,20140919,20140919,8300,2,200,2.47,931,2578,-2578,0,0,0,0,0,0,0,0,0,0,0
1069,20140918,20140918,8100,2,130,1.63,389,-2432,432,0,0,0,0,0,0,0,0,0,0,2000
1070,20140917,20140917,7970,2,210,2.71,382,-14388,1038,0,0,0,0,0,0,0,0,0,0,13350
1071,20140916,20140916,7760,2,100,1.31,250,3189,-3439,0,0,0,0,0,0,0,0,0,0,250
1072,20140915,20140915,-7660,5,-280,-3.53,451,3751,-3751,0,0,0,0,0,0,0,0,0,0,0
1073,20140912,20140912,-7940,5,-40,-0.5,115,2891,-2891,0,0,0,0,0,0,0,0,0,0,0
1074,20140911,20140911,-7980,5,-150,-1.85,392,3868,-3868,0,0,0,0,0,0,0,0,0,0,0
1075,20140905,20140905,8130,2,60,0.74,325,-927,927,0,0,0,0,0,0,0,0,0,0,0
1076,20140904,20140904,-8070,5,-260,-3.12,230,1784,-1784,0,0,0,0,0,0,0,0,0,0,0
1077,20140903,20140903,-8330,5,-60,-0.72,244,3372,-3372,0,0,0,0,0,0,0,0,0,0,0
1078,20140902,20140902,8390,2,210,2.57,228,-2739,2739,0,0,0,0,0,0,0,0,0,0,0
1079,20140901,20140901,-8180,5,-10,-0.12,182,3773,-3773,0,0,0,0,0,0,0,0,0,0,0
1080,20140829,20140829,-8190,5,-40,-0.49,108,269,-269,0,0,0,0,0,0,0,0,0,0,0
1081,20140828,20140828,8230,2,50,0.61,317,-4316,4316,0,0,0,0,0,0,0,0,0,0,0
1082,20140827,20140827,-8180,5,-180,-2.15,464,2396,-2396,0,0,0,0,0,0,0,0,0,0,0
1083,20140826,20140826,-8360,5,-90,-1.07,377,5500,-5500,0,0,0,0,0,0,0,0,0,0,0
1084,20140825,20140825,-8450,5,-40,-0.47,345,5427,-5427,0,0,0,0,0,0,0,0,0,0,0
1085,20140822,20140822,-8490,5,-160,-1.85,467,-3268,3268,0,0,0,0,0,0,0,0,0,0,0
1086,20140821,20140821,8650,2,260,3.1,728,-5669,5669,0,0,0,0,0,0,0,0,0,0,0
1087,20140820,20140820,8390,2,90,1.08,593,-3482,5561,-2129,0,0,0,0,0,-2129,0,0,-800,850
1088,20140819,20140819,8300,2,240,2.98,633,1754,-1754,0,0,0,0,0,0,0,0,0,0,0
1089,20140818,20140818,8060,2,10,0.12,697,-8441,9773,0,0,0,0,0,0,0,0,0,-1332,0
1090,20140814,20140814,8050,2,450,5.92,915,-11847,11860,0,0,0,0,0,0,0,0,0,0,-13
1091,20140813,20140813,7600,2,30,0.4,411,1377,-1390,0,0,0,0,0,0,0,0,0,0,13
1092,20140812,20140812,-7570,5,-50,-0.66,392,-2141,2141,0,0,0,0,0,0,0,0,0,0,0
1093,20140811,20140811,7620,2,30,0.4,480,8523,-1306,0,0,0,0,0,0,0,0,0,-7217,0
1094,20140808,20140808,-7590,5,-150,-1.94,369,-3999,3999,0,0,0,0,0,0,0,0,0,0,0
1095,20140807,20140807,-7740,5,-230,-2.89,595,5690,-5690,0,0,0,0,0,0,0,0,0,0,0
1096,20140806,20140806,7970,2,140,1.79,340,-2856,2856,0,0,0,0,0,0,0,0,0,0,0
1097,20140805,20140805,-7830,5,-370,-4.51,636,8062,-8062,0,0,0,0,0,0,0,0,0,0,0
1098,20140804,20140804,8200,2,50,0.61,122,1246,-246,0,0,0,0,0,0,0,0,0,-1000,0
1099,20140801,20140801,-8150,5,-140,-1.69,479,826,-826,0,0,0,0,0,0,0,0,0,0,0
1100,20140731,20140731,-8290,5,-10,-0.12,370,3499,-3499,0,0,0,0,0,0,0,0,0,0,0
1101,20140730,20140730,8300,2,120,1.47,205,928,1872,-2800,0,0,0,0,0,0,0,-2800,0,0
1102,20140729,20140729,-8180,5,-290,-3.42,476,7101,-2101,0,0,0,0,0,0,0,0,0,-5000,0
1103,20140728,20140728,8470,3,0,0.0,194,9,-9,0,0,0,0,0,0,0,0,0,0,0
1104,20140725,20140725,-8470,5,-180,-2.08,139,1034,-1034,0,0,0,0,0,0,0,0,0,0,0
1105,20140724,20140724,-8650,5,-50,-0.57,335,1879,-879,0,0,0,0,0,0,0,0,0,-1000,0
1106,20140723,20140723,-8700,5,-140,-1.58,481,-209,2182,-973,0,0,0,0,0,-973,0,0,-1000,0
1107,20140722,20140722,8840,2,10,0.11,234,-2021,721,0,0,0,0,0,0,0,0,0,1300,0
1108,20140721,20140721,-8830,5,-20,-0.23,380,6027,-6027,0,0,0,0,0,0,0,0,0,0,0
1109,20140718,20140718,8850,2,90,1.03,239,-3738,8738,-5000,0,0,0,0,0,-5000,0,0,0,0
1110,20140717,20140717,-8760,5,-190,-2.12,674,5720,-5720,0,0,0,0,0,0,0,0,0,0,0
1111,20140716,20140716,8950,2,620,7.44,1677,-4465,4465,0,0,0,0,0,0,0,0,0,0,0
1112,20140715,20140715,8330,2,350,4.39,1411,-9875,10095,0,0,0,0,0,0,0,0,0,0,-220
1113,20140714,20140714,-7980,5,-830,-9.42,2657,-359,407,0,0,0,0,0,0,0,0,0,0,-48
1114,20140711,20140711,-8810,5,-340,-3.72,191,-311,311,0,0,0,0,0,0,0,0,0,0,0
1115,20140710,20140710,9150,2,150,1.67,446,326,-326,0,0,0,0,0,0,0,0,0,0,0
1116,20140709,20140709,-9000,5,-70,-0.77,176,2128,-2128,0,0,0,0,0,0,0,0,0,0,0
1117,20140708,20140708,9070,2,120,1.34,154,-2650,2650,0,0,0,0,0,0,0,0,0,0,0
1118,20140707,20140707,-8950,5,-240,-2.61,301,788,-836,0,0,0,0,0,0,0,0,0,0,48
1119,20140704,20140704,-9190,5,-90,-0.97,238,1992,-1992,0,0,0,0,0,0,0,0,0,0,0
1120,20140703,20140703,-9280,5,-140,-1.49,209,1,-1,0,0,0,0,0,0,0,0,0,0,0
1121,20140702,20140702,-9420,5,-80,-0.84,127,-448,349,0,0,0,0,0,0,0,0,0,0,99
1122,20140701,20140701,9500,3,0,0.0,408,-2456,2356,0,0,0,0,0,0,0,0,0,0,100
1123,20140630,20140630,9500,3,0,0.0,204,-1356,1356,0,0,0,0,0,0,0,0,0,0,0
1124,20140627,20140627,-9500,5,-50,-0.52,168,1723,-1723,0,0,0,0,0,0,0,0,0,0,0
1125,20140626,20140626,9550,2,320,3.47,369,-2133,2133,0,0,0,0,0,0,0,0,0,0,0
1126,20140625,20140625,-9230,5,-10,-0.11,321,-2085,2085,0,0,0,0,0,0,0,0,0,0,0
1127,20140624,20140624,9240,2,120,1.32,224,-4605,4605,0,0,0,0,0,0,0,0,0,0,0
1128,20140623,20140623,-9120,5,-170,-1.83,226,-5028,5028,0,0,0,0,0,0,0,0,0,0,0
1129,20140620,20140620,-9290,5,-60,-0.64,410,-1098,1098,0,0,0,0,0,0,0,0,0,0,0
1130,20140619,20140619,-9350,5,-440,-4.49,670,16176,-5095,-11081,-11081,0,0,0,0,0,0,0,0,0
1131,20140618,20140618,-9790,5,-70,-0.71,128,60,1942,-19,-19,0,0,0,0,0,0,0,-1983,0
1132,20140617,20140617,9860,3,0,0.0,113,-445,445,0,0,0,0,0,0,0,0,0,0,0
1133,20140616,20140616,9860,2,60,0.61,651,2822,-422,-2400,-2400,0,0,0,0,0,0,0,0,0
1134,20140613,20140613,9800,2,360,3.81,546,-1882,1882,0,0,0,0,0,0,0,0,0,0,0
1135,20140612,20140612,-9440,5,-260,-2.68,477,20869,-6161,-14708,736,0,-15444,0,0,0,0,0,0,0
1136,20140611,20140611,9700,2,550,6.01,823,-5499,6397,127,127,0,0,0,0,0,0,0,-1000,-25
1137,20140610,20140610,9150,2,300,3.39,342,-2927,2915,12,12,0,0,0,0,0,0,0,0,0
1138,20140609,20140609,-8850,5,-120,-1.34,547,-1964,1952,12,12,0,0,0,0,0,0,0,0,0
1139,20140605,20140605,-8970,5,-380,-4.06,1005,19402,-19414,12,12,0,0,0,0,0,0,0,0,0
1140,20140603,20140603,-9350,5,-40,-0.43,624,-676,701,0,0,0,0,0,0,0,0,0,0,-25
1141,20140602,20140602,-9390,5,-320,-3.3,324,138,-1038,0,0,0,0,0,0,0,0,0,1000,-100
1142,20140530,20140530,-9710,5,-140,-1.42,302,386,-469,0,0,0,0,0,0,0,0,0,0,83
1143,20140529,20140529,9850,2,110,1.13,209,1383,-1450,0,0,0,0,0,0,0,0,0,0,67
1144,20140528,20140528,-9740,5,-210,-2.11,269,529,-529,0,0,0,0,0,0,0,0,0,0,0
1145,20140527,20140527,-9950,5,-200,-1.97,454,4873,-4873,0,0,0,0,0,0,0,0,0,0,0
1146,20140526,20140526,-10150,5,-50,-0.49,478,-1196,1196,0,0,0,0,0,0,0,0,0,0,0
1147,20140523,20140523,10200,2,200,2.0,629,-7121,7085,36,36,0,0,0,0,0,0,0,0,0
1148,20140522,20140522,10000,2,60,0.6,871,-1732,1721,0,0,0,0,0,0,0,0,0,0,11
1149,20140521,20140521,9940,3,0,0.0,562,2860,-1720,-140,-140,0,0,0,0,0,0,0,-1000,0
1150,20140520,20140520,-9940,5,-50,-0.5,956,20284,-273,-11,-11,0,0,0,0,0,0,0,-20000,0
1151,20140519,20140519,9990,2,60,0.6,812,-207,-793,0,0,0,0,0,0,0,0,0,1000,0
1152,20140516,20140516,-9930,5,-720,-6.76,2232,8013,-8024,11,11,0,0,0,0,0,0,0,0,0
1153,20140515,20140515,10650,2,250,2.4,522,-9492,9492,0,0,0,0,0,0,0,0,0,0,0
1154,20140514,20140514,-10400,5,-250,-2.35,543,3719,281,-4000,0,0,0,0,0,-4000,0,0,0,0
1155,20140513,20140513,-10650,5,-50,-0.47,388,-1140,3108,32,32,0,0,0,0,0,0,0,-2000,0
